Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,avg_total_score
593,female,group A,some college,free/reduced,none,married,sometimes,no,2.0,school_bus,5 - 10,41,52,53,49.0
596,male,group C,master's degree,free/reduced,none,single,sometimes,yes,0.0,private,< 5,56,62,56,58.0
597,male,group D,some high school,free/reduced,completed,married,never,yes,5.0,private,> 10,59,62,60,60.0
601,female,group D,some high school,free/reduced,completed,divorced,sometimes,no,1.0,school_bus,< 5,52,67,66,62.0
605,male,group B,master's degree,standard,completed,married,regularly,yes,4.0,school_bus,< 5,80,79,91,83.0
610,male,group C,high school,standard,none,married,sometimes,yes,1.0,private,< 5,69,74,63,69.0
614,male,group A,associate's degree,standard,none,single,sometimes,yes,0.0,private,5 - 10,69,61,62,64.0
615,female,group D,high school,standard,none,single,sometimes,no,1.0,private,5 - 10,67,74,67,69.0
622,male,group B,high school,free/reduced,none,single,sometimes,yes,2.0,school_bus,> 10,51,45,43,46.0
623,female,group D,high school,standard,completed,married,regularly,yes,1.0,school_bus,5 - 10,79,77,83,80.0
624,female,group D,some high school,standard,none,divorced,sometimes,no,2.0,school_bus,< 5,52,66,61,60.0
625,female,group B,high school,standard,none,married,regularly,yes,0.0,school_bus,> 10,61,67,63,64.0
626,female,group A,associate's degree,standard,completed,married,never,yes,3.0,school_bus,5 - 10,64,64,71,66.0
627,female,group B,associate's degree,standard,none,single,never,no,3.0,school_bus,< 5,49,61,59,56.0
632,male,group D,bachelor's degree,free/reduced,completed,single,sometimes,no,1.0,school_bus,< 5,59,63,65,62.0
633,male,group D,some college,standard,none,single,sometimes,yes,1.0,school_bus,5 - 10,57,55,49,54.0
634,male,group C,some high school,standard,none,married,sometimes,no,2.0,private,> 10,78,77,71,75.0
636,male,group C,associate's degree,standard,completed,married,regularly,yes,3.0,private,> 10,85,74,74,78.0
638,female,group C,some college,standard,none,single,sometimes,no,1.0,school_bus,5 - 10,66,69,65,67.0
639,male,group C,high school,standard,completed,widowed,sometimes,no,5.0,school_bus,5 - 10,78,73,70,74.0
641,male,group D,bachelor's degree,standard,none,divorced,regularly,no,3.0,school_bus,5 - 10,85,69,77,77.0
643,female,group B,some high school,standard,none,single,regularly,yes,0.0,private,< 5,56,63,59,59.0
644,male,group D,associate's degree,free/reduced,none,married,regularly,yes,1.0,school_bus,5 - 10,51,56,54,54.0
645,male,group D,some high school,free/reduced,none,married,never,yes,2.0,school_bus,5 - 10,59,69,64,64.0
647,female,group C,some college,free/reduced,none,married,regularly,yes,3.0,school_bus,5 - 10,46,54,60,53.0
649,female,group D,master's degree,standard,none,single,sometimes,no,1.0,private,5 - 10,88,89,92,90.0
651,female,group A,associate's degree,free/reduced,none,married,sometimes,no,2.0,school_bus,> 10,51,60,59,57.0
652,female,group D,bachelor's degree,free/reduced,none,widowed,sometimes,yes,2.0,school_bus,> 10,47,65,64,59.0
653,female,group D,some high school,standard,none,married,regularly,yes,4.0,private,< 5,63,70,70,68.0
654,male,group E,some high school,standard,none,married,regularly,yes,2.0,private,5 - 10,96,87,88,90.0
657,male,group D,high school,standard,none,married,sometimes,no,5.0,school_bus,5 - 10,60,57,54,57.0
658,male,group D,high school,standard,none,married,regularly,yes,1.0,school_bus,< 5,78,76,73,76.0
660,female,group C,some high school,free/reduced,completed,divorced,sometimes,no,1.0,school_bus,< 5,34,57,55,49.0
661,female,group C,high school,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10,76,83,74,78.0
664,male,group B,master's degree,free/reduced,completed,married,never,yes,1.0,private,5 - 10,75,72,72,73.0
665,male,group D,some high school,standard,completed,divorced,regularly,yes,1.0,school_bus,5 - 10,88,88,91,89.0
666,female,group E,some college,free/reduced,completed,divorced,never,yes,4.0,school_bus,5 - 10,68,78,80,75.0
669,female,group E,some high school,standard,none,married,sometimes,yes,3.0,school_bus,> 10,63,71,65,66.0
670,male,group B,master's degree,standard,none,single,sometimes,no,3.0,school_bus,5 - 10,88,83,80,84.0
672,female,group B,some high school,free/reduced,completed,married,sometimes,yes,1.0,private,> 10,42,61,61,55.0
674,male,group C,associate's degree,standard,completed,widowed,never,yes,3.0,private,5 - 10,92,93,89,91.0
675,male,group E,some high school,free/reduced,none,divorced,sometimes,no,2.0,private,5 - 10,60,50,49,53.0
677,female,group B,high school,standard,none,divorced,sometimes,no,2.0,school_bus,> 10,58,72,71,67.0
678,male,group C,bachelor's degree,standard,none,married,never,yes,1.0,private,> 10,93,88,86,89.0
679,female,group C,high school,free/reduced,none,single,sometimes,yes,4.0,private,5 - 10,60,68,67,65.0
683,female,group D,associate's degree,standard,none,divorced,regularly,no,2.0,private,5 - 10,49,62,64,58.0
684,female,group C,high school,free/reduced,none,divorced,sometimes,no,2.0,school_bus,5 - 10,73,80,78,77.0
688,male,group D,some college,standard,completed,married,sometimes,yes,4.0,school_bus,5 - 10,75,75,75,75.0
694,female,group E,bachelor's degree,standard,completed,married,never,yes,2.0,school_bus,< 5,79,86,81,82.0
695,male,group C,bachelor's degree,standard,none,married,regularly,no,3.0,school_bus,< 5,69,52,62,61.0
696,female,group B,some college,standard,completed,married,sometimes,no,2.0,private,< 5,72,82,86,80.0
698,male,group B,associate's degree,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10,72,71,71,71.0
699,female,group A,some college,standard,none,married,sometimes,no,1.0,school_bus,> 10,60,61,64,62.0
700,male,group D,some college,free/reduced,none,married,never,yes,3.0,school_bus,5 - 10,60,54,54,56.0
703,female,group C,bachelor's degree,standard,none,married,sometimes,yes,2.0,private,5 - 10,50,65,57,57.0
705,female,group B,bachelor's degree,free/reduced,none,divorced,sometimes,yes,0.0,private,< 5,49,67,63,60.0
708,male,group A,bachelor's degree,standard,none,married,regularly,yes,2.0,private,< 5,89,84,82,85.0
709,male,group A,some high school,free/reduced,completed,married,regularly,yes,1.0,private,5 - 10,53,56,49,53.0
712,female,group C,high school,standard,none,married,regularly,yes,7.0,school_bus,< 5,44,54,52,50.0
713,male,group D,bachelor's degree,standard,none,single,regularly,yes,3.0,school_bus,5 - 10,91,81,80,84.0
716,male,group B,associate's degree,standard,none,married,sometimes,no,1.0,school_bus,5 - 10,78,79,72,76.0
718,female,group C,some college,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10,60,70,71,67.0
722,female,group C,some high school,standard,none,married,regularly,yes,3.0,school_bus,5 - 10,74,74,74,74.0
724,male,group B,associate's degree,standard,none,single,sometimes,yes,1.0,school_bus,5 - 10,51,57,57,55.0
725,male,group C,some high school,standard,none,widowed,never,yes,0.0,private,5 - 10,60,60,55,58.0
726,male,group A,high school,standard,none,married,never,yes,2.0,school_bus,< 5,80,81,71,77.0
727,female,group B,high school,free/reduced,none,divorced,sometimes,yes,5.0,private,< 5,42,50,51,48.0
729,female,group C,some high school,standard,completed,married,sometimes,no,4.0,private,5 - 10,76,84,95,85.0
730,male,group C,some high school,standard,none,married,regularly,yes,1.0,private,> 10,67,69,60,65.0
732,male,group B,master's degree,standard,none,divorced,regularly,yes,3.0,private,< 5,53,53,53,53.0
735,male,group D,bachelor's degree,free/reduced,none,married,never,yes,2.0,private,> 10,70,60,60,63.0
737,female,group A,high school,standard,completed,married,never,no,3.0,private,> 10,81,78,81,80.0
738,female,group C,high school,standard,none,married,sometimes,yes,0.0,private,5 - 10,70,84,76,77.0
745,male,group D,associate's degree,standard,none,single,sometimes,yes,3.0,school_bus,> 10,70,60,56,62.0
746,female,group C,master's degree,standard,completed,divorced,sometimes,no,1.0,school_bus,< 5,77,86,91,85.0
747,female,group B,some college,free/reduced,completed,married,sometimes,yes,4.0,private,5 - 10,44,67,62,58.0
748,female,group D,master's degree,free/reduced,completed,single,regularly,yes,4.0,private,5 - 10,73,82,85,80.0
749,male,group D,bachelor's degree,standard,completed,married,regularly,yes,1.0,school_bus,< 5,85,79,81,82.0
751,female,group D,master's degree,free/reduced,completed,single,sometimes,yes,1.0,school_bus,< 5,75,95,95,88.0
752,male,group C,some college,free/reduced,completed,married,regularly,yes,0.0,school_bus,< 5,53,45,59,52.0
753,female,group C,some college,standard,none,single,sometimes,yes,2.0,school_bus,< 5,84,84,84,84.0
754,female,group B,associate's degree,standard,completed,single,never,yes,1.0,school_bus,5 - 10,53,73,69,65.0
756,female,group B,associate's degree,free/reduced,completed,single,sometimes,no,1.0,private,> 10,62,77,79,73.0
757,male,group B,bachelor's degree,standard,none,divorced,never,no,3.0,school_bus,< 5,63,62,58,61.0
758,female,group C,high school,standard,none,married,sometimes,yes,3.0,school_bus,> 10,65,66,68,66.0
760,female,group B,some college,free/reduced,completed,single,sometimes,yes,0.0,private,5 - 10,44,55,59,53.0
761,female,group D,high school,standard,none,married,regularly,no,1.0,private,5 - 10,65,69,70,68.0
763,male,group B,some college,standard,none,married,sometimes,yes,1.0,private,< 5,56,51,49,52.0
764,female,group B,high school,standard,completed,divorced,sometimes,no,4.0,private,> 10,62,57,67,62.0
768,female,group B,some high school,free/reduced,none,married,sometimes,yes,0.0,school_bus,> 10,69,74,71,71.0
772,female,group B,bachelor's degree,standard,completed,married,sometimes,no,2.0,school_bus,5 - 10,83,91,91,88.0
774,female,group D,some college,standard,none,married,sometimes,yes,0.0,school_bus,5 - 10,69,76,78,74.0
776,male,group C,some high school,free/reduced,none,married,regularly,no,5.0,private,> 10,46,46,43,45.0
780,female,group A,some high school,free/reduced,none,married,sometimes,yes,1.0,private,5 - 10,62,74,69,68.0
781,male,group B,master's degree,standard,completed,married,never,yes,1.0,private,5 - 10,83,76,80,80.0
782,male,group A,master's degree,free/reduced,completed,married,regularly,no,2.0,private,5 - 10,72,65,66,68.0
783,male,group B,high school,free/reduced,none,married,sometimes,no,1.0,school_bus,> 10,76,73,68,72.0
785,female,group C,some high school,free/reduced,none,married,sometimes,no,3.0,private,5 - 10,63,74,75,71.0
789,male,group C,some high school,free/reduced,completed,married,never,yes,0.0,school_bus,5 - 10,52,56,51,53.0
790,male,group D,bachelor's degree,free/reduced,completed,single,sometimes,yes,1.0,school_bus,> 10,77,83,78,79.0
791,male,group C,associate's degree,standard,completed,single,sometimes,no,2.0,private,5 - 10,57,54,60,57.0
795,female,group A,bachelor's degree,standard,none,married,regularly,yes,0.0,school_bus,5 - 10,55,65,62,61.0
797,male,group D,some high school,free/reduced,none,married,never,no,2.0,school_bus,5 - 10,64,60,57,60.0
799,male,group C,master's degree,standard,completed,married,sometimes,no,1.0,private,> 10,85,71,74,77.0
800,female,group E,high school,free/reduced,completed,married,sometimes,yes,1.0,private,< 5,90,91,93,91.0
801,male,group B,associate's degree,standard,completed,single,never,no,5.0,private,< 5,93,88,85,89.0
803,male,group C,bachelor's degree,standard,none,married,never,yes,0.0,private,< 5,79,63,64,69.0
805,female,group E,some college,standard,none,married,sometimes,yes,3.0,school_bus,< 5,75,83,75,78.0
806,male,group D,some college,free/reduced,completed,married,sometimes,yes,3.0,school_bus,> 10,69,64,73,69.0
808,male,group D,some college,standard,none,divorced,regularly,yes,3.0,private,5 - 10,87,69,75,77.0
809,male,group C,bachelor's degree,standard,none,married,sometimes,yes,0.0,school_bus,< 5,57,64,62,61.0
810,male,group D,associate's degree,free/reduced,none,divorced,never,yes,0.0,school_bus,5 - 10,71,72,75,73.0
812,male,group D,some college,standard,completed,married,sometimes,yes,1.0,school_bus,< 5,83,73,69,75.0
814,female,group C,high school,free/reduced,none,married,regularly,no,1.0,private,< 5,59,70,65,65.0
815,female,group C,bachelor's degree,standard,none,married,sometimes,yes,3.0,private,< 5,76,86,84,82.0
817,male,group D,some college,free/reduced,none,married,regularly,no,3.0,private,> 10,59,53,50,54.0
819,female,group B,some high school,standard,completed,married,regularly,yes,3.0,school_bus,> 10,46,60,53,53.0
821,female,group C,some high school,standard,none,single,sometimes,yes,2.0,private,< 5,72,82,82,79.0
822,female,group D,some college,standard,none,divorced,sometimes,yes,1.0,school_bus,< 5,54,69,64,62.0
825,male,group C,some high school,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10,62,51,46,53.0
826,female,group D,master's degree,standard,completed,single,never,no,4.0,school_bus,< 5,53,69,68,63.0
829,female,group C,bachelor's degree,free/reduced,none,married,sometimes,yes,3.0,private,5 - 10,87,91,86,88.0
832,male,group E,master's degree,free/reduced,none,single,sometimes,yes,0.0,school_bus,< 5,62,54,58,58.0
833,male,group D,some high school,standard,completed,married,regularly,no,4.0,private,< 5,78,81,80,80.0
834,male,group C,master's degree,standard,completed,divorced,regularly,yes,0.0,school_bus,5 - 10,57,56,53,55.0
836,male,group D,bachelor's degree,free/reduced,none,married,regularly,yes,2.0,school_bus,> 10,55,48,58,54.0
837,female,group C,some college,standard,none,married,regularly,yes,1.0,school_bus,< 5,67,67,68,67.0
838,female,group C,some high school,standard,none,single,sometimes,yes,3.0,private,> 10,69,60,64,64.0
845,male,group E,high school,free/reduced,none,single,regularly,yes,3.0,school_bus,< 5,50,49,47,49.0
846,female,group D,some college,free/reduced,completed,married,sometimes,no,3.0,private,5 - 10,64,76,76,72.0
847,female,group E,associate's degree,standard,none,single,regularly,yes,1.0,school_bus,5 - 10,54,69,61,61.0
850,male,group C,associate's degree,standard,none,married,sometimes,yes,1.0,private,< 5,62,58,57,59.0
852,female,group D,some college,standard,completed,married,sometimes,yes,2.0,school_bus,5 - 10,75,91,93,86.0
857,male,group D,associate's degree,free/reduced,none,divorced,regularly,yes,0.0,school_bus,5 - 10,59,56,58,58.0
858,female,group B,master's degree,standard,none,divorced,regularly,yes,0.0,school_bus,< 5,60,87,81,76.0
860,female,group B,master's degree,free/reduced,none,married,sometimes,no,2.0,school_bus,> 10,74,75,82,77.0
861,male,group D,high school,standard,none,married,sometimes,yes,0.0,school_bus,< 5,81,74,71,75.0
862,female,group D,master's degree,standard,none,divorced,never,no,2.0,private,> 10,80,89,91,87.0
865,female,group D,some college,free/reduced,completed,divorced,sometimes,no,4.0,private,5 - 10,66,78,80,75.0
871,female,group D,some college,standard,none,married,regularly,no,5.0,private,< 5,42,47,58,49.0
874,female,group D,high school,free/reduced,completed,married,sometimes,no,1.0,school_bus,5 - 10,39,49,56,48.0
875,female,group C,bachelor's degree,free/reduced,none,widowed,sometimes,yes,0.0,school_bus,5 - 10,74,85,91,83.0
877,male,group D,high school,standard,none,married,regularly,yes,3.0,school_bus,< 5,84,88,86,86.0
878,female,group D,some college,free/reduced,none,married,never,yes,2.0,school_bus,5 - 10,58,67,66,64.0
879,male,group B,master's degree,standard,none,divorced,never,yes,0.0,school_bus,5 - 10,82,79,73,78.0
881,male,group C,some high school,standard,none,divorced,regularly,yes,3.0,private,5 - 10,90,71,75,79.0
882,female,group B,associate's degree,free/reduced,completed,divorced,never,no,1.0,private,< 5,72,88,86,82.0
