Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,avg_total_score
795,female,group C,some college,free/reduced,none,single,regularly,yes,4.0,school_bus,< 5,24,38,38,33.0
832,male,group B,associate's degree,free/reduced,none,divorced,never,yes,3.0,school_bus,< 5,52,43,42,46.0
838,male,group D,associate's degree,free/reduced,none,divorced,never,no,1.0,school_bus,5 - 10,33,37,35,35.0
872,male,group D,some high school,free/reduced,completed,married,regularly,yes,1.0,school_bus,< 5,39,28,34,34.0
888,male,group A,associate's degree,free/reduced,completed,single,sometimes,yes,0.0,private,> 10,39,45,43,42.0
906,female,group C,high school,free/reduced,none,married,sometimes,yes,2.0,school_bus,< 5,33,45,47,42.0
907,male,group C,high school,standard,none,divorced,sometimes,yes,4.0,school_bus,5 - 10,45,34,29,36.0
916,male,group B,some high school,free/reduced,none,divorced,sometimes,yes,0.0,private,> 10,47,45,43,45.0
944,male,group C,some college,free/reduced,none,single,sometimes,no,1.0,private,5 - 10,45,50,46,47.0
946,female,group D,high school,free/reduced,none,married,sometimes,yes,3.0,private,< 5,27,37,37,34.0
977,male,group C,master's degree,free/reduced,none,married,sometimes,yes,4.0,school_bus,> 10,50,44,46,47.0
993,male,group D,some college,free/reduced,completed,single,sometimes,yes,3.0,private,> 10,40,40,41,40.0
8,female,group C,high school,standard,none,married,never,yes,1.0,school_bus,5 - 10,36,52,46,45.0
18,female,group A,some college,standard,none,married,sometimes,no,4.0,private,5 - 10,48,44,45,46.0
20,male,group B,some high school,free/reduced,completed,married,regularly,no,1.0,school_bus,5 - 10,51,41,42,45.0
37,male,group C,some high school,free/reduced,completed,divorced,regularly,yes,1.0,school_bus,< 5,45,42,43,43.0
40,male,group C,high school,standard,none,married,sometimes,yes,1.0,school_bus,5 - 10,54,50,41,48.0
64,female,group A,high school,standard,none,married,sometimes,yes,3.0,private,5 - 10,38,52,49,46.0
65,female,group C,some high school,standard,none,divorced,sometimes,yes,3.0,private,< 5,42,42,44,43.0
70,male,group B,some high school,free/reduced,completed,divorced,sometimes,yes,3.0,school_bus,5 - 10,41,50,43,45.0
79,male,group C,some high school,free/reduced,none,single,sometimes,no,1.0,school_bus,5 - 10,47,46,42,45.0
123,male,group A,associate's degree,free/reduced,none,married,regularly,yes,5.0,private,> 10,29,29,27,28.0
135,male,group C,bachelor's degree,free/reduced,none,single,regularly,yes,1.0,school_bus,5 - 10,35,31,31,32.0
141,female,group C,bachelor's degree,standard,none,divorced,regularly,yes,3.0,school_bus,< 5,41,44,47,44.0
184,male,group B,some college,standard,none,single,sometimes,yes,2.0,school_bus,5 - 10,45,40,39,41.0
189,male,group C,high school,free/reduced,none,married,sometimes,no,4.0,school_bus,< 5,40,48,42,43.0
192,female,group B,some college,free/reduced,none,married,regularly,yes,1.0,school_bus,5 - 10,22,40,35,32.0
243,male,group C,high school,free/reduced,completed,single,sometimes,yes,4.0,private,< 5,31,30,31,31.0
313,female,group A,high school,free/reduced,none,married,regularly,no,7.0,private,5 - 10,36,44,47,42.0
314,male,group C,some high school,free/reduced,none,married,regularly,yes,4.0,school_bus,< 5,36,44,41,40.0
317,male,group A,some college,standard,none,married,regularly,yes,0.0,private,5 - 10,50,53,42,48.0
334,female,group D,some high school,standard,none,married,sometimes,yes,2.0,school_bus,5 - 10,34,46,43,41.0
342,female,group B,high school,free/reduced,completed,married,regularly,no,3.0,private,5 - 10,29,51,49,43.0
343,female,group D,some high school,standard,completed,married,never,yes,3.0,private,5 - 10,39,56,48,48.0
345,female,group D,some college,free/reduced,none,single,never,yes,0.0,private,5 - 10,35,51,53,46.0
382,female,group C,bachelor's degree,free/reduced,none,divorced,regularly,yes,2.0,school_bus,5 - 10,39,52,52,48.0
391,male,group A,associate's degree,standard,completed,married,sometimes,no,3.0,private,5 - 10,45,41,36,41.0
425,female,group C,high school,free/reduced,none,single,sometimes,yes,1.0,school_bus,5 - 10,27,41,34,34.0
429,male,group B,associate's degree,free/reduced,none,single,sometimes,no,1.0,school_bus,5 - 10,50,44,49,48.0
433,male,group A,some college,free/reduced,none,divorced,regularly,yes,1.0,school_bus,> 10,38,37,41,39.0
463,male,group A,some high school,free/reduced,none,single,regularly,yes,3.0,school_bus,< 5,46,38,37,40.0
510,female,group D,high school,free/reduced,none,married,regularly,yes,2.0,private,> 10,36,47,47,43.0
515,male,group C,some college,free/reduced,completed,divorced,sometimes,no,3.0,private,> 10,47,49,48,48.0
566,male,group B,high school,free/reduced,none,married,regularly,no,4.0,private,5 - 10,55,41,38,45.0
567,female,group C,some high school,standard,none,married,sometimes,yes,4.0,school_bus,5 - 10,45,51,43,46.0
575,female,group E,some college,free/reduced,none,married,sometimes,yes,1.0,private,5 - 10,49,44,44,46.0
578,male,group C,high school,free/reduced,none,single,sometimes,yes,0.0,private,5 - 10,44,48,40,44.0
580,male,group B,some college,standard,completed,divorced,sometimes,yes,2.0,private,5 - 10,49,38,48,45.0
583,male,group C,some college,free/reduced,none,married,never,no,1.0,school_bus,5 - 10,36,34,32,34.0
629,female,group A,some high school,standard,none,married,regularly,yes,6.0,private,> 10,44,51,50,48.0
632,male,group B,some high school,free/reduced,completed,married,sometimes,no,1.0,school_bus,> 10,39,34,40,38.0
637,female,group C,high school,standard,none,married,never,no,1.0,private,5 - 10,37,44,45,42.0
663,male,group C,some high school,free/reduced,none,married,sometimes,yes,2.0,school_bus,< 5,45,38,46,43.0
696,female,group B,some high school,standard,none,married,never,no,1.0,school_bus,< 5,37,43,42,41.0
703,male,group A,some college,standard,none,divorced,regularly,no,2.0,school_bus,< 5,37,31,28,32.0
711,male,group A,some high school,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,49,46,40,45.0
732,female,group C,high school,free/reduced,none,married,sometimes,yes,1.0,school_bus,< 5,29,44,40,38.0
779,male,group C,associate's degree,free/reduced,none,divorced,sometimes,yes,0.0,school_bus,5 - 10,16,17,16,16.0
794,male,group C,some college,free/reduced,none,married,sometimes,yes,1.0,private,5 - 10,41,52,49,47.0
802,female,group C,some high school,free/reduced,none,single,sometimes,no,2.0,private,< 5,36,58,48,47.0
811,male,group B,some high school,free/reduced,none,married,regularly,yes,3.0,school_bus,5 - 10,49,42,43,45.0
812,female,group C,high school,standard,completed,single,sometimes,yes,4.0,private,5 - 10,32,52,56,47.0
829,female,group B,some college,free/reduced,none,married,regularly,yes,4.0,school_bus,> 10,29,47,46,41.0
889,male,group D,high school,standard,none,married,regularly,no,1.0,private,< 5,46,42,47,45.0
891,female,group C,some high school,free/reduced,none,married,sometimes,no,2.0,school_bus,5 - 10,35,50,43,43.0
907,male,group C,high school,free/reduced,none,married,regularly,no,2.0,private,5 - 10,31,44,38,38.0
919,female,group A,some high school,free/reduced,none,single,regularly,yes,3.0,private,< 5,28,45,39,37.0
930,male,group C,associate's degree,free/reduced,none,single,sometimes,yes,4.0,private,5 - 10,50,51,42,48.0
963,female,group D,associate's degree,free/reduced,none,married,sometimes,yes,2.0,school_bus,5 - 10,39,46,48,44.0
982,male,group B,some college,free/reduced,none,married,sometimes,yes,1.0,private,< 5,44,35,40,40.0
988,male,group C,associate's degree,standard,completed,married,sometimes,yes,2.0,school_bus,5 - 10,45,47,45,46.0
13,male,group D,master's degree,free/reduced,none,married,sometimes,no,1.0,private,< 5,37,32,37,35.0
24,female,group C,high school,free/reduced,none,widowed,sometimes,yes,2.0,school_bus,> 10,37,50,43,43.0
52,female,group C,high school,free/reduced,none,married,never,yes,3.0,private,5 - 10,34,49,46,43.0
80,male,group C,some high school,standard,none,married,never,no,2.0,private,5 - 10,51,39,35,42.0
87,male,group D,high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,42,29,29,33.0
118,female,group C,high school,free/reduced,completed,married,sometimes,yes,0.0,school_bus,5 - 10,35,49,49,44.0
122,male,group C,high school,free/reduced,none,married,sometimes,no,3.0,private,> 10,21,25,25,24.0
126,female,group D,associate's degree,standard,none,divorced,regularly,no,3.0,private,< 5,46,46,52,48.0
139,male,group D,bachelor's degree,free/reduced,none,married,regularly,no,3.0,school_bus,5 - 10,51,44,48,48.0
151,male,group A,high school,free/reduced,completed,married,sometimes,yes,4.0,private,5 - 10,49,41,42,44.0
195,female,group C,some high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,40,56,47,48.0
230,male,group C,some high school,standard,none,married,sometimes,yes,0.0,school_bus,< 5,48,44,38,43.0
262,female,group A,high school,free/reduced,none,married,sometimes,no,2.0,school_bus,5 - 10,33,48,42,41.0
265,female,group C,associate's degree,standard,completed,single,regularly,yes,2.0,private,5 - 10,38,45,49,44.0
286,male,group C,high school,standard,none,married,regularly,no,3.0,school_bus,5 - 10,48,50,43,47.0
327,female,group C,associate's degree,free/reduced,none,married,sometimes,yes,1.0,private,5 - 10,23,43,42,36.0
348,female,group A,some college,free/reduced,completed,married,regularly,yes,2.0,private,> 10,31,47,44,41.0
360,female,group A,high school,standard,completed,married,regularly,yes,1.0,private,< 5,30,44,54,43.0
361,female,group B,some college,free/reduced,completed,married,regularly,yes,3.0,private,5 - 10,25,40,45,37.0
374,female,group C,bachelor's degree,standard,none,married,regularly,yes,1.0,school_bus,5 - 10,44,40,43,42.0
379,female,group C,high school,free/reduced,completed,married,sometimes,no,3.0,private,5 - 10,40,47,50,46.0
380,male,group C,some high school,free/reduced,none,married,regularly,yes,1.0,school_bus,< 5,33,18,20,24.0
394,male,group B,high school,free/reduced,completed,married,never,yes,0.0,school_bus,5 - 10,35,35,39,36.0
395,male,group B,some high school,free/reduced,completed,married,regularly,yes,1.0,school_bus,> 10,53,44,48,48.0
419,female,group D,master's degree,standard,none,married,never,yes,4.0,private,< 5,28,45,39,37.0
440,male,group B,some high school,free/reduced,none,married,sometimes,no,3.0,private,5 - 10,42,50,44,45.0
459,male,group B,bachelor's degree,free/reduced,none,divorced,sometimes,no,3.0,school_bus,> 10,41,32,38,37.0
499,male,group D,some college,standard,none,married,sometimes,yes,2.0,private,> 10,56,39,44,46.0
521,female,group C,some high school,free/reduced,none,married,sometimes,yes,1.0,school_bus,< 5,44,51,47,47.0
540,male,group D,high school,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,49,42,38,43.0
545,female,group D,master's degree,free/reduced,none,married,regularly,no,2.0,school_bus,5 - 10,48,43,50,47.0
548,male,group B,associate's degree,standard,none,married,sometimes,no,3.0,school_bus,5 - 10,41,35,30,35.0
553,male,group C,some college,free/reduced,none,married,sometimes,yes,0.0,private,< 5,41,38,39,39.0
572,female,group D,some high school,free/reduced,none,married,sometimes,no,1.0,school_bus,> 10,16,35,30,27.0
584,male,group E,high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,44,48,43,45.0
600,male,group C,some high school,standard,completed,divorced,regularly,yes,3.0,school_bus,< 5,43,48,48,46.0
618,male,group C,high school,free/reduced,none,single,sometimes,no,2.0,school_bus,5 - 10,45,38,34,39.0
627,female,group E,some college,free/reduced,completed,single,sometimes,yes,0.0,school_bus,5 - 10,30,49,49,43.0
639,male,group A,high school,free/reduced,completed,married,sometimes,no,2.0,school_bus,5 - 10,37,41,36,38.0
645,male,group B,associate's degree,free/reduced,none,divorced,never,yes,1.0,private,5 - 10,49,48,44,47.0
656,female,group A,some high school,free/reduced,none,married,never,no,1.0,school_bus,< 5,31,41,40,37.0
664,male,group B,associate's degree,free/reduced,none,married,regularly,yes,4.0,school_bus,5 - 10,44,49,43,45.0
709,female,group A,high school,standard,none,single,regularly,yes,1.0,school_bus,5 - 10,40,49,50,46.0
716,male,group E,some high school,standard,none,married,regularly,yes,0.0,school_bus,< 5,55,37,38,43.0
749,male,group D,some high school,standard,none,married,regularly,yes,2.0,school_bus,5 - 10,51,47,47,48.0
750,female,group A,some college,free/reduced,none,married,sometimes,no,1.0,private,> 10,39,50,45,45.0
818,male,group D,some high school,standard,completed,married,sometimes,no,2.0,school_bus,> 10,46,47,43,45.0
822,male,group E,associate's degree,free/reduced,none,married,never,yes,2.0,school_bus,< 5,46,47,38,44.0
835,male,group C,high school,standard,none,widowed,regularly,no,5.0,private,5 - 10,44,43,46,44.0
857,male,group D,some high school,free/reduced,none,married,sometimes,no,1.0,school_bus,> 10,44,32,34,37.0
863,male,group A,some high school,free/reduced,none,married,sometimes,no,2.0,school_bus,< 5,26,19,18,21.0
869,male,group B,bachelor's degree,standard,none,married,never,no,1.0,private,< 5,44,38,42,41.0
876,male,group C,some college,free/reduced,none,married,sometimes,yes,0.0,school_bus,5 - 10,42,41,40,41.0
877,female,group A,some high school,standard,completed,married,regularly,no,2.0,private,< 5,40,51,53,48.0
891,male,group A,high school,free/reduced,none,single,sometimes,yes,1.0,private,< 5,41,40,36,39.0
893,male,group B,high school,free/reduced,completed,single,sometimes,yes,2.0,private,5 - 10,44,38,39,40.0
903,female,group B,bachelor's degree,free/reduced,none,single,sometimes,no,2.0,private,< 5,40,53,50,48.0
910,male,group C,high school,free/reduced,none,divorced,sometimes,yes,1.0,school_bus,< 5,39,45,32,39.0
959,male,group C,some high school,standard,none,married,sometimes,yes,2.0,private,5 - 10,43,43,37,41.0
974,female,group D,bachelor's degree,standard,none,married,regularly,yes,2.0,school_bus,5 - 10,40,48,53,47.0
975,male,group C,associate's degree,free/reduced,none,divorced,regularly,yes,3.0,private,5 - 10,53,41,43,46.0
988,female,group D,associate's degree,standard,none,divorced,sometimes,yes,1.0,school_bus,< 5,39,50,53,47.0
10,male,group C,some college,standard,none,divorced,never,no,3.0,school_bus,5 - 10,52,41,49,47.0
15,male,group D,associate's degree,standard,none,married,sometimes,yes,2.0,private,5 - 10,48,36,41,42.0
22,female,group A,some high school,standard,none,married,sometimes,yes,0.0,school_bus,< 5,32,40,37,36.0
23,male,group C,some high school,free/reduced,none,married,sometimes,yes,4.0,school_bus,5 - 10,28,10,13,17.0
65,female,group C,some high school,free/reduced,none,single,regularly,yes,2.0,school_bus,> 10,31,43,39,38.0
127,male,group C,bachelor's degree,free/reduced,none,married,sometimes,yes,0.0,private,5 - 10,36,40,37,38.0
137,female,group D,high school,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,20,30,32,27.0
151,male,group E,high school,standard,none,divorced,regularly,no,1.0,school_bus,5 - 10,49,41,31,40.0
157,female,group D,some high school,free/reduced,none,married,sometimes,yes,2.0,private,5 - 10,35,52,53,47.0
180,male,group C,some high school,free/reduced,none,divorced,sometimes,no,3.0,school_bus,5 - 10,34,50,43,42.0
188,female,group C,some college,free/reduced,none,married,sometimes,yes,3.0,school_bus,< 5,31,48,43,41.0
194,male,group B,associate's degree,standard,completed,married,never,yes,0.0,private,< 5,39,31,40,37.0
202,male,group B,some college,standard,none,married,sometimes,yes,1.0,private,> 10,35,35,30,33.0
225,female,group C,some college,free/reduced,none,married,never,yes,1.0,school_bus,5 - 10,30,46,44,40.0
248,male,group B,associate's degree,standard,none,married,regularly,yes,3.0,private,5 - 10,31,35,30,32.0
251,female,group A,some college,free/reduced,none,single,never,yes,0.0,school_bus,< 5,30,49,46,42.0
272,male,group A,some college,free/reduced,none,divorced,sometimes,yes,3.0,school_bus,5 - 10,48,50,44,47.0
276,male,group B,master's degree,free/reduced,none,single,sometimes,no,3.0,school_bus,> 10,32,35,32,33.0
331,female,group B,high school,free/reduced,none,single,sometimes,yes,2.0,private,5 - 10,38,51,50,46.0
352,male,group C,some high school,free/reduced,none,married,sometimes,yes,3.0,private,5 - 10,50,49,45,48.0
363,male,group A,some college,standard,none,married,sometimes,yes,4.0,school_bus,5 - 10,43,35,37,38.0
410,female,group A,some high school,free/reduced,none,married,regularly,no,4.0,private,> 10,36,51,47,45.0
415,male,group B,some high school,standard,none,married,regularly,no,4.0,school_bus,< 5,49,41,36,42.0
419,female,group A,some high school,free/reduced,none,married,regularly,yes,1.0,school_bus,< 5,24,29,30,28.0
465,male,group B,high school,free/reduced,none,single,regularly,no,2.0,school_bus,5 - 10,52,46,43,47.0
475,female,group B,high school,standard,completed,single,regularly,no,2.0,private,5 - 10,29,44,42,38.0
542,male,group D,bachelor's degree,free/reduced,none,single,regularly,yes,1.0,school_bus,< 5,43,46,44,44.0
559,male,group C,some high school,standard,none,married,regularly,yes,2.0,school_bus,< 5,53,48,43,48.0
564,male,group B,some college,free/reduced,none,married,never,yes,2.0,school_bus,5 - 10,43,41,37,40.0
566,male,group C,associate's degree,free/reduced,none,married,never,no,3.0,school_bus,5 - 10,40,47,42,43.0
606,male,group E,some high school,standard,none,married,regularly,yes,1.0,school_bus,5 - 10,51,36,33,40.0
640,male,group C,some high school,standard,completed,married,regularly,yes,3.0,school_bus,5 - 10,52,49,41,47.0
651,male,group B,associate's degree,free/reduced,none,married,sometimes,no,1.0,private,5 - 10,49,43,45,46.0
680,female,group B,some college,standard,none,divorced,regularly,yes,2.0,school_bus,> 10,46,46,50,47.0
692,male,group E,high school,free/reduced,none,single,never,no,1.0,private,< 5,46,42,36,41.0
725,male,group B,some college,free/reduced,none,single,sometimes,yes,0.0,school_bus,5 - 10,41,49,43,44.0
759,female,group C,high school,standard,none,married,sometimes,yes,0.0,private,5 - 10,19,44,41,35.0
761,male,group D,high school,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,38,35,40,38.0
763,male,group D,some high school,free/reduced,none,married,sometimes,yes,0.0,school_bus,< 5,48,45,49,47.0
777,female,group A,high school,free/reduced,none,single,regularly,yes,3.0,private,> 10,24,39,36,33.0
802,female,group C,some college,standard,none,divorced,sometimes,yes,1.0,school_bus,5 - 10,35,58,48,47.0
845,male,group A,some high school,free/reduced,none,divorced,never,no,2.0,private,5 - 10,28,36,29,31.0
852,female,group C,some college,standard,completed,divorced,regularly,no,3.0,private,5 - 10,40,50,54,48.0
854,male,group D,some college,free/reduced,none,married,regularly,yes,2.0,private,5 - 10,35,33,33,34.0
864,female,group C,some college,free/reduced,none,married,regularly,yes,1.0,school_bus,5 - 10,27,40,41,36.0
907,male,group B,associate's degree,free/reduced,completed,single,regularly,no,2.0,school_bus,< 5,35,35,41,37.0
921,female,group C,some college,standard,none,single,regularly,yes,3.0,private,5 - 10,44,47,53,48.0
926,male,group D,associate's degree,free/reduced,none,widowed,sometimes,yes,3.0,private,< 5,44,52,45,47.0
937,male,group E,some college,free/reduced,completed,married,regularly,yes,3.0,private,5 - 10,38,43,39,40.0
941,male,group D,high school,free/reduced,none,married,regularly,yes,3.0,private,< 5,46,49,38,44.0
942,male,group D,some high school,free/reduced,none,divorced,never,yes,1.0,school_bus,< 5,53,44,42,46.0
948,female,group C,some college,free/reduced,none,married,regularly,no,1.0,school_bus,5 - 10,26,41,41,36.0
953,female,group B,some high school,free/reduced,none,married,sometimes,yes,0.0,school_bus,< 5,40,44,46,43.0
966,male,group B,some college,standard,none,single,sometimes,no,3.0,school_bus,5 - 10,40,42,39,40.0
14,male,group E,high school,standard,none,single,sometimes,yes,1.0,private,< 5,50,38,32,40.0
16,male,group C,some high school,free/reduced,none,divorced,sometimes,yes,3.0,school_bus,5 - 10,38,25,27,30.0
18,female,group B,high school,standard,completed,married,regularly,no,3.0,school_bus,5 - 10,42,48,53,48.0
26,male,group D,high school,free/reduced,none,single,sometimes,no,3.0,school_bus,> 10,41,46,37,41.0
36,female,group B,some college,free/reduced,none,single,regularly,yes,3.0,school_bus,5 - 10,9,31,29,23.0
46,male,group C,some high school,free/reduced,none,married,regularly,yes,2.0,school_bus,< 5,44,49,39,44.0
50,male,group C,some college,standard,none,married,sometimes,no,1.0,private,5 - 10,49,50,43,47.0
80,male,group C,some high school,standard,none,married,sometimes,yes,3.0,private,< 5,53,40,42,45.0
84,male,group C,bachelor's degree,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,38,43,38,40.0
101,female,group B,bachelor's degree,free/reduced,completed,widowed,sometimes,no,5.0,school_bus,> 10,46,44,55,48.0
120,female,group A,high school,free/reduced,none,married,never,yes,1.0,school_bus,> 10,30,46,43,40.0
125,female,group C,some college,standard,none,single,never,no,3.0,school_bus,< 5,27,31,31,30.0
134,male,group C,some college,free/reduced,completed,married,sometimes,no,2.0,school_bus,> 10,50,47,43,47.0
143,male,group C,some high school,free/reduced,none,married,regularly,no,2.0,private,5 - 10,45,37,35,39.0
156,male,group B,some college,standard,none,married,regularly,yes,3.0,school_bus,5 - 10,53,44,42,46.0
186,male,group B,some college,free/reduced,none,single,sometimes,no,1.0,private,5 - 10,41,42,39,41.0
194,male,group B,some college,standard,none,married,regularly,yes,4.0,school_bus,< 5,50,37,35,41.0
238,female,group C,associate's degree,standard,none,married,sometimes,yes,4.0,school_bus,5 - 10,39,54,47,47.0
251,female,group D,some high school,free/reduced,none,single,regularly,yes,1.0,school_bus,5 - 10,38,50,51,46.0
280,male,group D,some college,standard,none,married,regularly,yes,2.0,private,5 - 10,48,44,46,46.0
324,male,group A,associate's degree,standard,none,single,never,yes,3.0,school_bus,5 - 10,44,49,49,47.0
413,male,group C,associate's degree,free/reduced,completed,married,sometimes,yes,5.0,private,5 - 10,40,52,49,47.0
433,male,group D,high school,standard,none,single,regularly,yes,3.0,school_bus,5 - 10,44,50,49,48.0
444,female,group B,some high school,standard,completed,divorced,regularly,yes,0.0,private,5 - 10,46,39,55,47.0
445,female,group C,some high school,free/reduced,completed,married,regularly,no,2.0,school_bus,5 - 10,19,40,34,31.0
461,female,group B,high school,free/reduced,completed,married,sometimes,yes,3.0,private,< 5,35,41,42,39.0
466,male,group D,associate's degree,free/reduced,none,single,regularly,yes,0.0,private,< 5,48,39,44,44.0
477,female,group C,some college,standard,none,single,never,yes,3.0,school_bus,> 10,38,44,38,40.0
510,female,group D,high school,free/reduced,completed,married,sometimes,yes,2.0,school_bus,> 10,9,32,32,24.0
513,female,group C,high school,free/reduced,none,single,regularly,no,2.0,school_bus,5 - 10,38,42,42,41.0
517,male,group E,some high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,> 10,55,48,38,47.0
533,male,group C,some high school,standard,none,single,sometimes,yes,1.0,school_bus,5 - 10,42,43,36,40.0
537,male,group C,some college,free/reduced,none,married,regularly,yes,3.0,private,5 - 10,36,44,34,38.0
597,male,group D,some college,free/reduced,none,single,never,yes,1.0,private,> 10,43,52,44,46.0
609,male,group C,associate's degree,free/reduced,completed,single,never,yes,1.0,school_bus,< 5,26,25,27,26.0
670,female,group B,some high school,standard,none,married,regularly,no,3.0,private,5 - 10,29,39,34,34.0
706,male,group C,associate's degree,free/reduced,none,married,sometimes,yes,2.0,school_bus,5 - 10,48,45,46,46.0
709,female,group C,some college,standard,completed,married,never,yes,4.0,school_bus,< 5,36,52,52,47.0
725,female,group C,some high school,standard,completed,married,never,no,4.0,school_bus,5 - 10,34,47,50,44.0
766,male,group C,some high school,standard,none,married,sometimes,yes,2.0,school_bus,5 - 10,49,42,37,43.0
829,male,group B,high school,standard,completed,divorced,sometimes,yes,1.0,school_bus,5 - 10,47,52,46,48.0
856,male,group C,some college,standard,none,married,regularly,yes,2.0,school_bus,5 - 10,44,35,28,36.0
899,male,group E,bachelor's degree,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,50,47,45,47.0
947,male,group A,some college,free/reduced,none,married,sometimes,no,1.0,school_bus,< 5,21,18,21,20.0
973,female,group D,some college,free/reduced,none,divorced,regularly,no,3.0,school_bus,5 - 10,33,52,52,46.0
993,female,group B,high school,free/reduced,none,married,regularly,yes,2.0,school_bus,< 5,38,51,40,43.0
997,male,group C,some college,standard,none,married,never,yes,2.0,private,> 10,35,28,26,30.0
998,male,group A,some high school,free/reduced,completed,married,sometimes,no,1.0,school_bus,< 5,41,33,38,37.0
184,male,group C,some high school,free/reduced,completed,married,never,no,4.0,school_bus,> 10,44,51,48,48.0
375,male,group E,associate's degree,free/reduced,none,single,sometimes,no,2.0,private,> 10,47,43,41,44.0
395,male,group A,high school,free/reduced,none,married,regularly,no,3.0,private,5 - 10,49,45,42,45.0
921,female,group C,high school,free/reduced,none,widowed,sometimes,no,4.0,school_bus,< 5,33,52,45,43.0
964,male,group B,some college,free/reduced,none,divorced,regularly,no,3.0,private,< 5,42,39,39,40.0
169,female,group D,some high school,free/reduced,none,married,never,no,2.0,school_bus,> 10,25,32,32,30.0
686,female,group C,master's degree,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10,33,42,45,40.0
35,female,group A,some college,standard,none,single,never,no,2.0,private,5 - 10,30,47,41,39.0
92,male,group D,high school,free/reduced,none,single,sometimes,no,1.0,school_bus,< 5,51,44,47,47.0
98,female,group C,some high school,standard,none,married,regularly,no,1.0,school_bus,< 5,33,41,44,39.0
183,male,group B,bachelor's degree,free/reduced,none,single,sometimes,no,2.0,school_bus,5 - 10,40,33,41,38.0
299,male,group A,high school,free/reduced,none,widowed,never,no,2.0,school_bus,5 - 10,45,50,39,45.0
624,male,group C,some college,standard,completed,married,sometimes,no,1.0,private,< 5,54,39,41,45.0
1,male,group B,some high school,free/reduced,none,single,regularly,no,1.0,school_bus,< 5,46,53,46,48.0
828,male,group C,high school,free/reduced,none,married,sometimes,no,5.0,school_bus,> 10,51,50,42,48.0
40,female,group E,some college,standard,none,married,sometimes,no,2.0,school_bus,< 5,43,49,48,47.0
823,male,group C,some high school,free/reduced,completed,divorced,sometimes,no,1.0,private,> 10,47,39,40,42.0
771,female,group C,some high school,standard,none,single,never,no,2.0,school_bus,> 10,37,46,44,42.0
314,male,group B,some college,standard,none,single,regularly,no,2.0,school_bus,5 - 10,47,45,42,45.0
660,female,group B,associate's degree,free/reduced,none,married,regularly,no,1.0,private,5 - 10,45,53,46,48.0
714,male,group D,some college,free/reduced,completed,widowed,sometimes,no,1.0,school_bus,5 - 10,43,42,43,43.0
785,male,group C,some college,free/reduced,none,married,sometimes,no,3.0,private,5 - 10,49,35,34,39.0
943,male,group C,some high school,free/reduced,none,married,sometimes,no,3.0,school_bus,< 5,39,46,38,41.0
300,male,group B,some high school,free/reduced,none,married,regularly,no,1.0,private,5 - 10,37,38,31,35.0
576,male,group E,high school,standard,none,single,sometimes,no,3.0,school_bus,< 5,43,46,41,43.0
824,female,group B,associate's degree,free/reduced,none,single,sometimes,no,4.0,private,5 - 10,19,41,34,31.0
324,male,group B,high school,free/reduced,none,married,never,no,3.0,school_bus,> 10,41,44,42,42.0
743,female,group A,high school,free/reduced,none,divorced,sometimes,no,1.0,private,< 5,40,53,49,47.0
870,male,group C,high school,standard,completed,single,sometimes,no,1.0,school_bus,< 5,43,47,45,45.0
295,male,group D,high school,standard,completed,married,sometimes,no,1.0,school_bus,< 5,50,42,44,45.0
13,male,group D,some college,free/reduced,none,divorced,never,no,2.0,school_bus,> 10,38,41,45,41.0
201,male,group A,high school,standard,none,married,sometimes,no,4.0,private,> 10,47,40,38,42.0
843,male,group D,high school,free/reduced,none,married,sometimes,no,1.0,private,5 - 10,33,31,22,29.0
429,female,group C,some high school,standard,none,single,never,no,2.0,private,< 5,41,42,42,42.0
502,male,group B,bachelor's degree,free/reduced,none,married,sometimes,no,5.0,school_bus,5 - 10,43,46,42,44.0
46,female,group B,some high school,standard,completed,single,sometimes,no,1.0,private,> 10,27,33,36,32.0
101,female,group C,some high school,free/reduced,none,single,sometimes,no,2.0,school_bus,< 5,39,50,49,46.0
394,female,group C,some college,free/reduced,none,married,never,no,3.0,school_bus,5 - 10,38,49,47,45.0
780,female,group E,some high school,free/reduced,none,single,sometimes,no,3.0,private,> 10,31,43,43,39.0
918,female,group A,associate's degree,standard,none,married,regularly,no,4.0,private,5 - 10,31,42,47,40.0
943,male,group B,high school,standard,none,married,sometimes,no,5.0,school_bus,5 - 10,42,45,42,43.0
60,female,group B,some college,free/reduced,none,married,regularly,no,1.0,private,5 - 10,23,44,38,35.0
